year,quarter,programme,programme_label,region,region_label,projet,projet_label,ligne,ligne_label,type_ligne,lf_mdh,taux,line_id,budget_type,lf_ratio,lf_share
2023,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.636,0.8028,P301-R03-Pj10-L10,INVESTISSEMENT,0.7816,0.0018
2024,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.0039,P301-R03-Pj10-L10,INVESTISSEMENT,1.5235,0.0018
2024,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.0501,P301-R03-Pj10-L10,INVESTISSEMENT,1.5235,0.0018
2024,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.4348,P301-R03-Pj10-L10,INVESTISSEMENT,1.5235,0.0018
2024,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.958,P301-R03-Pj10-L10,INVESTISSEMENT,1.5235,0.0018
2025,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.0045,P301-R03-Pj10-L10,INVESTISSEMENT,1.4256,0.0018
2025,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.0465,P301-R03-Pj10-L10,INVESTISSEMENT,1.4256,0.0018
2025,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.442,P301-R03-Pj10-L10,INVESTISSEMENT,1.4256,0.0018
2025,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.984,P301-R03-Pj10-L10,INVESTISSEMENT,1.4256,0.0018
2020,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.01,0.0,P301-R03-Pj10-L20,INVESTISSEMENT,0.9168,0.0009
2020,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.01,0.057,P301-R03-Pj10-L20,INVESTISSEMENT,0.9168,0.0009
2020,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.01,0.199,P301-R03-Pj10-L20,INVESTISSEMENT,0.9168,0.0009
2020,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.01,0.5789,P301-R03-Pj10-L20,INVESTISSEMENT,0.9168,0.0009
2021,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.749,0.0062,P301-R03-Pj10-L20,INVESTISSEMENT,0.6799,0.0009
2021,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.749,0.0599,P301-R03-Pj10-L20,INVESTISSEMENT,0.6799,0.0009
2021,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.749,0.2299,P301-R03-Pj10-L20,INVESTISSEMENT,0.6799,0.0009
2021,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.749,0.7568,P301-R03-Pj10-L20,INVESTISSEMENT,0.6799,0.0009
2022,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.741,0.0104,P301-R03-Pj10-L20,INVESTISSEMENT,0.6726,0.0009
2022,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.741,0.1473,P301-R03-Pj10-L20,INVESTISSEMENT,0.6726,0.0009
2022,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.741,0.3484,P301-R03-Pj10-L20,INVESTISSEMENT,0.6726,0.0009
2022,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.741,1.1021,P301-R03-Pj10-L20,INVESTISSEMENT,0.6726,0.0009
2023,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.0121,P301-R03-Pj10-L20,INVESTISSEMENT,0.7815,0.0009
2023,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.0979,P301-R03-Pj10-L20,INVESTISSEMENT,0.7815,0.0009
2023,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.1538,P301-R03-Pj10-L20,INVESTISSEMENT,0.7815,0.0009
2023,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.7578,P301-R03-Pj10-L20,INVESTISSEMENT,0.7815,0.0009
2024,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.0021,P301-R03-Pj10-L20,INVESTISSEMENT,1.5241,0.0009
2024,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.0346,P301-R03-Pj10-L20,INVESTISSEMENT,1.5241,0.0009
2024,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.3432,P301-R03-Pj10-L20,INVESTISSEMENT,1.5241,0.0009
2024,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.9633,P301-R03-Pj10-L20,INVESTISSEMENT,1.5241,0.0009
2025,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.0006,P301-R03-Pj10-L20,INVESTISSEMENT,1.4251,0.0009
2025,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.0473,P301-R03-Pj10-L20,INVESTISSEMENT,1.4251,0.0009
2025,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.4606,P301-R03-Pj10-L20,INVESTISSEMENT,1.4251,0.0009
2025,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,1.0106,P301-R03-Pj10-L20,INVESTISSEMENT,1.4251,0.0009
2020,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.0,P301-R03-Pj20-L10,INVESTISSEMENT,0.9171,0.0004
2020,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.2209,P301-R03-Pj20-L10,INVESTISSEMENT,0.9171,0.0004
2020,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.3503,P301-R03-Pj20-L10,INVESTISSEMENT,0.9171,0.0004
2020,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.69,P301-R03-Pj20-L10,INVESTISSEMENT,0.9171,0.0004
2021,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.299,0.0149,P301-R03-Pj20-L10,INVESTISSEMENT,0.6788,0.0004
2021,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.299,0.1738,P301-R03-Pj20-L10,INVESTISSEMENT,0.6788,0.0004
2021,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.299,0.3911,P301-R03-Pj20-L10,INVESTISSEMENT,0.6788,0.0004
2021,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.299,0.827,P301-R03-Pj20-L10,INVESTISSEMENT,0.6788,0.0004
2022,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.297,0.0428,P301-R03-Pj20-L10,INVESTISSEMENT,0.6742,0.0004
2022,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.297,0.4605,P301-R03-Pj20-L10,INVESTISSEMENT,0.6742,0.0004
2022,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.297,0.6928,P301-R03-Pj20-L10,INVESTISSEMENT,0.6742,0.0004
2022,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.297,0.963,P301-R03-Pj20-L10,INVESTISSEMENT,0.6742,0.0004
2023,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.344,0.0383,P301-R03-Pj20-L10,INVESTISSEMENT,0.7809,0.0004
2023,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.344,0.2549,P301-R03-Pj20-L10,INVESTISSEMENT,0.7809,0.0004
2023,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.344,0.3058,P301-R03-Pj20-L10,INVESTISSEMENT,0.7809,0.0004
2023,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.344,0.7874,P301-R03-Pj20-L10,INVESTISSEMENT,0.7809,0.0004
2024,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.671,0.0139,P301-R03-Pj20-L10,INVESTISSEMENT,1.5233,0.0004
2024,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.671,0.1123,P301-R03-Pj20-L10,INVESTISSEMENT,1.5233,0.0004
2024,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.671,0.7048,P301-R03-Pj20-L10,INVESTISSEMENT,1.5233,0.0004
2024,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.671,1.1455,P301-R03-Pj20-L10,INVESTISSEMENT,1.5233,0.0004
2025,1,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.628,0.0121,P301-R03-Pj20-L10,INVESTISSEMENT,1.4257,0.0004
2025,2,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.628,0.1159,P301-R03-Pj20-L10,INVESTISSEMENT,1.4257,0.0004
2025,3,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.628,0.6865,P301-R03-Pj20-L10,INVESTISSEMENT,1.4257,0.0004
2025,4,301,Performance Admin. Judiciaire,03,FÈS-MEKNÈS,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.628,1.0554,P301-R03-Pj20-L10,INVESTISSEMENT,1.4257,0.0004
2020,1,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.919,0.0,P301-R04-Pj10-L10,INVESTISSEMENT,0.9168,0.0018
2020,2,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.919,0.0832,P301-R04-Pj10-L10,INVESTISSEMENT,0.9168,0.0018
2020,3,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.919,0.2078,P301-R04-Pj10-L10,INVESTISSEMENT,0.9168,0.0018
2020,4,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.919,0.6519,P301-R04-Pj10-L10,INVESTISSEMENT,0.9168,0.0018
2021,1,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.422,0.0017,P301-R04-Pj10-L10,INVESTISSEMENT,0.6794,0.0018
2021,2,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.422,0.057,P301-R04-Pj10-L10,INVESTISSEMENT,0.6794,0.0018
2021,3,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.422,0.1952,P301-R04-Pj10-L10,INVESTISSEMENT,0.6794,0.0018
2021,4,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.422,0.681,P301-R04-Pj10-L10,INVESTISSEMENT,0.6794,0.0018
2022,1,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.409,0.0022,P301-R04-Pj10-L10,INVESTISSEMENT,0.6731,0.0018
2022,2,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.409,0.1344,P301-R04-Pj10-L10,INVESTISSEMENT,0.6731,0.0018
2022,3,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.409,0.3231,P301-R04-Pj10-L10,INVESTISSEMENT,0.6731,0.0018
2022,4,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.409,0.9088,P301-R04-Pj10-L10,INVESTISSEMENT,0.6731,0.0018
2023,1,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.636,0.0074,P301-R04-Pj10-L10,INVESTISSEMENT,0.7816,0.0018
2023,2,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.636,0.1043,P301-R04-Pj10-L10,INVESTISSEMENT,0.7816,0.0018
2023,3,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.636,0.1877,P301-R04-Pj10-L10,INVESTISSEMENT,0.7816,0.0018
2023,4,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.636,0.9709,P301-R04-Pj10-L10,INVESTISSEMENT,0.7816,0.0018
2024,1,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.0009,P301-R04-Pj10-L10,INVESTISSEMENT,1.5235,0.0018
2024,2,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.0254,P301-R04-Pj10-L10,INVESTISSEMENT,1.5235,0.0018
2024,3,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.3826,P301-R04-Pj10-L10,INVESTISSEMENT,1.5235,0.0018
2024,4,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.899,P301-R04-Pj10-L10,INVESTISSEMENT,1.5235,0.0018
2025,1,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.0023,P301-R04-Pj10-L10,INVESTISSEMENT,1.4256,0.0018
2025,2,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.0139,P301-R04-Pj10-L10,INVESTISSEMENT,1.4256,0.0018
2025,3,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.3504,P301-R04-Pj10-L10,INVESTISSEMENT,1.4256,0.0018
2025,4,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.8996,P301-R04-Pj10-L10,INVESTISSEMENT,1.4256,0.0018
2020,1,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.01,0.0,P301-R04-Pj10-L20,INVESTISSEMENT,0.9168,0.0009
2020,2,301,Performance Admin. Judiciaire,04,RABAT-SALÉ-KÉNITRA,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.01,0.0961,P301-R04-Pj10-L20,INVESTISSEMENT,0.9168,0.0009
