year,quarter,programme,programme_label,region,region_label,projet,projet_label,ligne,ligne_label,type_ligne,lf_mdh,taux,line_id,lf_ratio,lf_share
2023,1,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.0055,P301-R06-Pj10-L20,0.7815,0.0009
2023,2,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.0741,P301-R06-Pj10-L20,0.7815,0.0009
2023,3,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.1061,P301-R06-Pj10-L20,0.7815,0.0009
2023,4,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.6864,P301-R06-Pj10-L20,0.7815,0.0009
2024,1,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.0015,P301-R06-Pj10-L20,1.5241,0.0009
2024,2,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.042,P301-R06-Pj10-L20,1.5241,0.0009
2024,3,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.3918,P301-R06-Pj10-L20,1.5241,0.0009
2024,4,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.9194,P301-R06-Pj10-L20,1.5241,0.0009
2025,1,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.0018,P301-R06-Pj10-L20,1.4251,0.0009
2025,2,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.0265,P301-R06-Pj10-L20,1.4251,0.0009
2025,3,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.3314,P301-R06-Pj10-L20,1.4251,0.0009
2025,4,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.8883,P301-R06-Pj10-L20,1.4251,0.0009
2020,1,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.0,P301-R06-Pj20-L10,0.9171,0.0004
2020,2,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.2666,P301-R06-Pj20-L10,0.9171,0.0004
2020,3,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.3897,P301-R06-Pj20-L10,0.9171,0.0004
2020,4,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.7374,P301-R06-Pj20-L10,0.9171,0.0004
2021,1,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.299,0.0183,P301-R06-Pj20-L10,0.6788,0.0004
2021,2,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.299,0.1707,P301-R06-Pj20-L10,0.6788,0.0004
2021,3,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.299,0.3304,P301-R06-Pj20-L10,0.6788,0.0004
2021,4,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.299,0.8462,P301-R06-Pj20-L10,0.6788,0.0004
2022,1,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.297,0.053,P301-R06-Pj20-L10,0.6742,0.0004
2022,2,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.297,0.4775,P301-R06-Pj20-L10,0.6742,0.0004
2022,3,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.297,0.7685,P301-R06-Pj20-L10,0.6742,0.0004
2022,4,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.297,1.0323,P301-R06-Pj20-L10,0.6742,0.0004
2023,1,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.344,0.0346,P301-R06-Pj20-L10,0.7809,0.0004
2023,2,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.344,0.2358,P301-R06-Pj20-L10,0.7809,0.0004
2023,3,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.344,0.2951,P301-R06-Pj20-L10,0.7809,0.0004
2023,4,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.344,0.8209,P301-R06-Pj20-L10,0.7809,0.0004
2024,1,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.671,0.0115,P301-R06-Pj20-L10,1.5233,0.0004
2024,2,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.671,0.1002,P301-R06-Pj20-L10,1.5233,0.0004
2024,3,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.671,0.6518,P301-R06-Pj20-L10,1.5233,0.0004
2024,4,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.671,0.9324,P301-R06-Pj20-L10,1.5233,0.0004
2025,1,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.628,0.0128,P301-R06-Pj20-L10,1.4257,0.0004
2025,2,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.628,0.1134,P301-R06-Pj20-L10,1.4257,0.0004
2025,3,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.628,0.75,P301-R06-Pj20-L10,1.4257,0.0004
2025,4,301,Performance Admin. Judiciaire,6,CASABLANCA-SETTAT,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.628,1.0518,P301-R06-Pj20-L10,1.4257,0.0004
2020,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.919,0.0,P301-R07-Pj10-L10,0.9168,0.0018
2020,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.919,0.0907,P301-R07-Pj10-L10,0.9168,0.0018
2020,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.919,0.2122,P301-R07-Pj10-L10,0.9168,0.0018
2020,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.919,0.6936,P301-R07-Pj10-L10,0.9168,0.0018
2021,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.422,0.0026,P301-R07-Pj10-L10,0.6794,0.0018
2021,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.422,0.0444,P301-R07-Pj10-L10,0.6794,0.0018
2021,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.422,0.2035,P301-R07-Pj10-L10,0.6794,0.0018
2021,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.422,0.7029,P301-R07-Pj10-L10,0.6794,0.0018
2022,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.409,0.001,P301-R07-Pj10-L10,0.6731,0.0018
2022,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.409,0.2234,P301-R07-Pj10-L10,0.6731,0.0018
2022,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.409,0.3937,P301-R07-Pj10-L10,0.6731,0.0018
2022,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.409,0.83,P301-R07-Pj10-L10,0.6731,0.0018
2023,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.636,0.0003,P301-R07-Pj10-L10,0.7816,0.0018
2023,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.636,0.0741,P301-R07-Pj10-L10,0.7816,0.0018
2023,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.636,0.1182,P301-R07-Pj10-L10,0.7816,0.0018
2023,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,1.636,0.771,P301-R07-Pj10-L10,0.7816,0.0018
2024,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.0061,P301-R07-Pj10-L10,1.5235,0.0018
2024,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.0396,P301-R07-Pj10-L10,1.5235,0.0018
2024,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.3662,P301-R07-Pj10-L10,1.5235,0.0018
2024,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,3.189,0.9534,P301-R07-Pj10-L10,1.5235,0.0018
2025,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.0,P301-R07-Pj10-L10,1.4256,0.0018
2025,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.0263,P301-R07-Pj10-L10,1.4256,0.0018
2025,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.4861,P301-R07-Pj10-L10,1.4256,0.0018
2025,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,10,Construction et équipement des juridictions rég.,travaux,2.984,0.9034,P301-R07-Pj10-L10,1.4256,0.0018
2020,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.01,0.0,P301-R07-Pj10-L20,0.9168,0.0009
2020,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.01,0.032,P301-R07-Pj10-L20,0.9168,0.0009
2020,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.01,0.1434,P301-R07-Pj10-L20,0.9168,0.0009
2020,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.01,0.5752,P301-R07-Pj10-L20,0.9168,0.0009
2021,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.749,0.0024,P301-R07-Pj10-L20,0.6799,0.0009
2021,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.749,0.0738,P301-R07-Pj10-L20,0.6799,0.0009
2021,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.749,0.2121,P301-R07-Pj10-L20,0.6799,0.0009
2021,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.749,0.773,P301-R07-Pj10-L20,0.6799,0.0009
2022,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.741,0.0035,P301-R07-Pj10-L20,0.6726,0.0009
2022,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.741,0.1871,P301-R07-Pj10-L20,0.6726,0.0009
2022,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.741,0.3477,P301-R07-Pj10-L20,0.6726,0.0009
2022,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.741,0.9232,P301-R07-Pj10-L20,0.6726,0.0009
2023,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.0059,P301-R07-Pj10-L20,0.7815,0.0009
2023,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.0844,P301-R07-Pj10-L20,0.7815,0.0009
2023,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.1844,P301-R07-Pj10-L20,0.7815,0.0009
2023,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,0.861,0.8357,P301-R07-Pj10-L20,0.7815,0.0009
2024,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.0005,P301-R07-Pj10-L20,1.5241,0.0009
2024,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.048,P301-R07-Pj10-L20,1.5241,0.0009
2024,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,0.4249,P301-R07-Pj10-L20,1.5241,0.0009
2024,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.679,1.0091,P301-R07-Pj10-L20,1.5241,0.0009
2025,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.0026,P301-R07-Pj10-L20,1.4251,0.0009
2025,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.0399,P301-R07-Pj10-L20,1.4251,0.0009
2025,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.3144,P301-R07-Pj10-L20,1.4251,0.0009
2025,4,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,10,Construction et réhabilitation des juridictions,20,Réhabilitation des juridictions régionales,travaux,1.57,0.9783,P301-R07-Pj10-L20,1.4251,0.0009
2020,1,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.0,P301-R07-Pj20-L10,0.9171,0.0004
2020,2,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.2144,P301-R07-Pj20-L10,0.9171,0.0004
2020,3,301,Performance Admin. Judiciaire,7,MARRAKECH-SAFI,20,Équipements des juridictions locales,10,Équipements des juridictions régionales,equipements,0.404,0.3134,P301-R07-Pj20-L10,0.9171,0.0004
